"Date","Price","Open","High","Low","Vol.","Change %"
"01/31/2024","1,276.55","1,281.88","1,290.76","1,276.55","","-0.28%"
"01/30/2024","1,280.17","1,278.16","1,282.30","1,276.86","","0.03%"
"01/29/2024","1,279.81","1,277.90","1,287.00","1,277.90","","-0.20%"
"01/26/2024","1,282.43","1,269.50","1,284.39","1,269.35","","1.07%"
"01/25/2024","1,268.91","1,260.31","1,271.32","1,258.34","","0.62%"
"01/24/2024","1,261.11","1,264.39","1,267.85","1,257.41","","-0.16%"
"01/23/2024","1,263.15","1,270.41","1,276.47","1,263.15","","-0.63%"
"01/22/2024","1,271.10","1,268.30","1,272.79","1,257.01","","-0.27%"
"01/19/2024","1,274.50","1,276.07","1,277.00","1,262.60","","-0.13%"
"01/18/2024","1,276.13","1,283.91","1,287.66","1,276.13","","-0.60%"
"01/17/2024","1,283.84","1,290.88","1,298.08","1,283.84","","-0.70%"
"01/16/2024","1,292.93","1,297.33","1,300.82","1,292.93","","-0.34%"
"01/15/2024","1,297.33","1,287.18","1,297.33","1,287.18","","0.50%"
"01/12/2024","1,290.92","1,284.56","1,290.92","1,278.64","","0.60%"
"01/11/2024","1,283.25","1,291.11","1,291.42","1,282.83","","-0.43%"
"01/10/2024","1,288.77","1,295.18","1,302.55","1,282.38","","-0.44%"
"01/09/2024","1,294.43","1,288.07","1,297.85","1,276.10","","-0.03%"
"01/05/2024","1,294.78","1,268.44","1,294.95","1,268.44","","2.18%"
"01/04/2024","1,267.18","1,230.33","1,267.18","1,230.33","","3.13%"
"01/03/2024","1,228.70","1,221.37","1,234.87","1,219.99","","0.51%"
"01/02/2024","1,222.50","1,195.20","1,222.50","1,194.60","","2.28%"
"12/28/2023","1,195.20","1,188.17","1,195.20","1,186.81","","0.59%"
"12/27/2023","1,188.17","1,185.76","1,192.55","1,185.28","","0.37%"
"12/26/2023","1,183.84","1,171.18","1,184.71","1,169.11","","1.15%"
"12/22/2023","1,170.34","1,164.45","1,175.98","1,162.41","","0.37%"
"12/21/2023","1,166.07","1,162.66","1,170.48","1,161.02","","0.29%"
"12/20/2023","1,162.66","1,169.27","1,179.11","1,162.66","","-0.57%"
"12/19/2023","1,169.27","1,163.74","1,170.11","1,162.12","","0.51%"
"12/18/2023","1,163.33","1,165.44","1,168.90","1,158.45","","0.06%"
"12/15/2023","1,162.58","1,161.94","1,165.49","1,150.47","","-1.03%"
"12/14/2023","1,174.70","1,167.54","1,181.06","1,165.44","","0.76%"
"12/13/2023","1,165.85","1,149.92","1,165.85","1,148.38","","1.44%"
"12/12/2023","1,149.28","1,140.60","1,149.28","1,139.64","","0.69%"
"12/11/2023","1,141.41","1,148.95","1,151.69","1,140.10","","-0.34%"
"12/07/2023","1,145.28","1,133.39","1,145.28","1,129.11","","0.98%"
"12/06/2023","1,134.17","1,149.19","1,150.66","1,134.17","","-1.39%"
"12/05/2023","1,150.10","1,156.82","1,158.56","1,150.10","","-0.54%"
"12/04/2023","1,156.33","1,151.24","1,158.04","1,146.49","","0.39%"
"12/01/2023","1,151.79","1,146.87","1,151.79","1,144.93","","0.43%"
"11/30/2023","1,146.87","1,143.02","1,148.46","1,137.82","","0.72%"
"11/29/2023","1,138.69","1,128.19","1,138.69","1,126.12","","0.96%"
"11/28/2023","1,127.81","1,127.49","1,135.39","1,126.69","","0.01%"
"11/27/2023","1,127.74","1,123.91","1,130.76","1,123.91","","-0.68%"
"11/24/2023","1,135.46","1,129.44","1,136.73","1,129.39","","0.68%"
"11/23/2023","1,127.81","1,132.69","1,134.77","1,123.37","","-0.37%"
"11/22/2023","1,131.96","1,125.44","1,134.76","1,121.47","","0.30%"
"11/21/2023","1,128.61","1,125.75","1,128.67","1,116.89","","0.31%"
"11/20/2023","1,125.16","1,127.25","1,134.90","1,122.86","","-0.01%"
"11/17/2023","1,125.22","1,114.66","1,127.76","1,113.34","","1.50%"
"11/16/2023","1,108.56","1,110.68","1,111.09","1,103.89","","-0.14%"
"11/15/2023","1,110.09","1,108.71","1,114.15","1,108.06","","0.24%"
"11/14/2023","1,107.45","1,105.78","1,109.06","1,105.30","","0.41%"
"11/10/2023","1,102.93","1,104.59","1,106.40","1,100.75","","-0.14%"
"11/09/2023","1,104.44","1,100.65","1,109.37","1,099.48","","0.53%"
"11/08/2023","1,098.62","1,094.86","1,101.92","1,094.48","","0.45%"
"11/07/2023","1,093.71","1,096.32","1,096.32","1,086.12","","-0.46%"
"11/03/2023","1,098.75","1,099.01","1,101.83","1,092.30","","0.11%"
"11/02/2023","1,097.53","1,088.39","1,099.08","1,088.39","","0.84%"
"11/01/2023","1,088.39","1,090.51","1,099.29","1,088.11","","0.02%"
"10/31/2023","1,088.15","1,088.69","1,097.05","1,085.34","","-0.05%"
"10/30/2023","1,088.69","1,096.52","1,105.33","1,088.69","","-0.47%"
"10/27/2023","1,093.84","1,090.29","1,097.33","1,088.31","","0.91%"
"10/26/2023","1,083.95","1,105.10","1,105.51","1,083.95","","-1.83%"
"10/25/2023","1,104.19","1,107.47","1,110.56","1,104.19","","-0.14%"
