Date,Close,Open,High,Low,Volume,Change%
2023-09-14,"15,473.89","15,433.01","15,512.82","15,337.18",244.61M,0.82%
2023-09-13,"15,348.52","15,293.27","15,414.61","15,256.60",223.95M,0.38%
2023-09-12,"15,289.74","15,390.59","15,447.85","15,278.88",221.81M,-1.11%
2023-09-11,"15,461.86","15,409.77","15,482.84","15,328.35",246.45M,1.19%
2023-09-08,"15,280.23","15,265.57","15,374.22","15,244.06",217.06M,0.14%
2023-09-07,"15,258.52","15,174.22","15,288.20","15,138.73",273.10M,-0.73%
2023-09-06,"15,371.44","15,467.32","15,487.00","15,289.48",219.67M,-0.88%
2023-09-05,"15,508.24","15,460.52","15,556.85","15,419.96",233.47M,0.11%
2023-09-01,"15,490.86","15,600.95","15,618.85","15,429.36",231.61M,-0.07%
2023-08-31,"15,501.07","15,475.43","15,575.01","15,466.41",310.70M,0.25%
2023-08-30,"15,462.43","15,386.67","15,484.83","15,341.94",206.99M,0.56%
2023-08-29,"15,376.55","15,043.02","15,391.56","15,034.54",249.54M,2.15%
2023-08-28,"15,052.46","15,035.48","15,086.23","14,948.92",185.21M,0.74%
2023-08-25,"14,941.83","14,858.93","15,001.29","14,715.36",248.10M,0.85%
2023-08-24,"14,816.44","15,278.93","15,279.24","14,814.83",295.40M,-2.19%
2023-08-23,"15,148.06","14,947.58","15,188.86","14,947.58",240.82M,1.60%
2023-08-22,"14,908.96","15,035.07","15,037.79","14,883.98",199.27M,-0.19%
2023-08-21,"14,936.69","14,762.01","14,958.86","14,739.37",238.09M,1.65%
2023-08-18,"14,694.84","14,589.71","14,744.57","14,557.83",257.29M,-0.14%
2023-08-17,"14,715.81","14,943.34","14,949.58","14,698.29",240.75M,-1.08%
2023-08-16,"14,876.47","15,021.63","15,077.05","14,874.02",213.31M,-1.07%
2023-08-15,"15,037.65","15,172.08","15,192.88","15,014.36",203.01M,-1.10%
2023-08-14,"15,205.58","14,988.42","15,206.26","14,972.01",219.89M,1.18%
