Date,Close,Open,High,Low,Change%
2021-04-12,6.17,6.17,6.17,6.17,1.15%
2021-04-11,6.1,6.1,6.1,6.1,0.00%
2021-04-10,6.1,6.1,6.1,6.1,0.00%
2021-04-09,6.1,6.1,6.1,6.1,2.18%
2021-04-08,5.97,5.97,5.97,5.97,-1.94%
2021-04-07,6.088,6.088,6.088,6.088,-0.69%
2021-04-06,6.13,6.13,6.13,6.13,-3.69%
2021-04-05,6.365,6.365,6.365,6.365,-0.08%
2021-03-31,6.37,6.37,6.37,6.37,-2.00%
2021-03-30,6.5,6.5,6.5,6.5,2.39%
2021-03-29,6.348,6.348,6.348,6.348,0.60%
2021-03-27,6.31,6.31,6.31,6.31,0.00%
2021-03-26,6.31,6.31,6.31,6.31,-0.33%
2021-03-25,6.331,6.331,6.331,6.331,0.17%
2021-03-24,6.32,6.32,6.32,6.32,1.28%
2021-03-23,6.24,6.24,6.24,6.24,1.88%
2021-03-21,6.125,6.125,6.125,6.125,0.00%
2021-03-20,6.125,6.125,6.125,6.125,0.00%
2021-03-19,6.125,6.125,6.125,6.125,0.91%
2021-03-18,6.07,6.07,6.07,6.07,1.76%
2021-03-17,5.965,5.965,5.965,5.965,2.67%
2021-03-16,5.81,5.81,5.81,5.81,0.17%
2021-03-15,5.8,5.8,5.8,5.8,0.52%
2021-03-14,5.77,5.77,5.77,5.77,0.00%
2021-03-13,5.77,5.77,5.77,5.77,0.00%
2021-03-12,5.77,5.77,5.77,5.77,1.53%
2021-03-11,5.683,5.683,5.683,5.683,-0.82%
2021-03-10,5.73,5.73,5.73,5.73,-1.58%
2021-03-09,5.822,5.822,5.822,5.822,-0.31%
2021-03-08,5.84,5.84,5.84,5.84,2.82%
2021-03-06,5.68,5.68,5.68,5.68,0.00%
2021-03-05,5.68,5.68,5.68,5.68,0.89%
2021-03-04,5.63,5.63,5.63,5.63,-0.53%
2021-03-03,5.66,5.66,5.66,5.66,3.95%
2021-03-02,5.445,5.445,5.445,5.445,1.97%
2021-03-01,5.34,5.34,5.34,5.34,-0.19%
2021-02-28,5.35,5.35,5.35,5.35,0.00%
2021-02-27,5.35,5.35,5.35,5.35,0.00%
2021-02-26,5.35,5.35,5.35,5.35,-0.93%
2021-02-25,5.4,5.4,5.4,5.4,4.45%
2021-02-24,5.17,5.17,5.17,5.17,0.27%
2021-02-23,5.156,5.156,5.156,5.156,0.12%
2021-02-22,5.15,5.15,5.15,5.15,2.79%
2021-02-20,5.01,5.01,5.01,5.01,0.00%
2021-02-19,5.01,5.01,5.01,5.01,1.01%
2021-02-18,4.96,4.96,4.96,4.96,0.43%
2021-02-17,4.939,4.939,4.939,4.939,-0.62%
2021-02-16,4.97,4.97,4.97,4.97,1.33%
2021-02-15,4.905,4.905,4.905,4.905,0.64%
2021-02-14,4.874,4.874,4.874,4.874,0.00%
2021-02-13,4.874,4.874,4.874,4.874,0.00%
2021-02-12,4.874,4.874,4.874,4.874,-0.33%
2021-02-11,4.89,4.89,4.89,4.89,0.02%
2021-02-10,4.889,4.889,4.889,4.889,0.08%
2021-02-09,4.885,4.885,4.885,4.885,-0.81%
2021-02-08,4.925,4.925,4.925,4.925,0.51%
2021-02-06,4.9,4.9,4.9,4.9,0.00%
2021-02-05,4.9,4.9,4.9,4.9,0.25%
2021-02-04,4.888,4.888,4.888,4.888,1.41%
2021-02-03,4.82,4.82,4.82,4.82,-1.73%
2021-02-02,4.905,4.905,4.905,4.905,0.51%
2021-02-01,4.88,4.88,4.88,4.88,0.83%
2021-01-30,4.84,4.84,4.84,4.84,0.00%
2021-01-29,4.84,4.84,4.84,4.84,-1.20%
2021-01-28,4.899,4.899,4.899,4.899,-0.81%
2021-01-27,4.939,4.939,4.939,4.939,0.39%
2021-01-26,4.92,4.92,4.92,4.92,0.20%
2021-01-25,4.91,4.91,4.91,4.91,1.55%
2021-01-24,4.835,4.835,4.835,4.835,0.00%
2021-01-23,4.835,4.835,4.835,4.835,0.00%
2021-01-22,4.835,4.835,4.835,4.835,0.52%
2021-01-21,4.81,4.81,4.81,4.81,0.10%
2021-01-20,4.805,4.805,4.805,4.805,-0.44%
2021-01-19,4.826,4.826,4.826,4.826,-0.82%
2021-01-18,4.866,4.866,4.866,4.866,0.12%
2021-01-15,4.86,4.86,4.86,4.86,0.52%
2021-01-14,4.835,4.835,4.835,4.835,-0.80%
2021-01-13,4.874,4.874,4.874,4.874,-0.93%
2021-01-12,4.92,4.92,4.92,4.92,1.88%
2021-01-09,4.829,4.829,4.829,4.829,0.00%
2021-01-08,4.829,4.829,4.829,4.829,0.19%
2021-01-07,4.82,4.82,4.82,4.82,0.06%
2021-01-06,4.817,4.817,4.817,4.817,0.73%
2021-01-05,4.782,4.782,4.782,4.782,0.04%
2021-01-04,4.78,4.78,4.78,4.78,-1.24%
2020-12-30,4.84,4.84,4.84,4.84,-0.51%
2020-12-29,4.865,4.865,4.865,4.865,-0.31%
2020-12-23,4.88,4.88,4.88,4.88,0.37%
2020-12-22,4.862,4.862,4.862,4.862,0.08%
2020-12-21,4.858,4.858,4.858,4.858,-0.47%
2020-12-19,4.881,4.881,4.881,4.881,0.00%
2020-12-18,4.881,4.881,4.881,4.881,-2.18%
2020-12-17,4.99,4.99,4.99,4.99,-0.22%
2020-12-16,5.001,5.001,5.001,5.001,0.22%
2020-12-15,4.99,4.99,4.99,4.99,0.30%
2020-12-14,4.975,4.975,4.975,4.975,0.00%
2020-12-12,4.975,4.975,4.975,4.975,0.00%
2020-12-11,4.975,4.975,4.975,4.975,-0.10%
2020-12-10,4.98,4.98,4.98,4.98,0.83%
2020-12-09,4.939,4.939,4.939,4.939,-0.22%
2020-12-07,4.95,4.95,4.95,4.95,0.51%
2020-12-05,4.925,4.925,4.925,4.925,0.00%
2020-12-04,4.925,4.925,4.925,4.925,0.00%
2020-12-03,4.925,4.925,4.925,4.925,-0.91%
2020-12-02,4.97,4.97,4.97,4.97,0.40%
2020-12-01,4.95,4.95,4.95,4.95,0.26%
2020-11-30,4.937,4.937,4.937,4.937,0.24%
2020-11-29,4.925,4.925,4.925,4.925,0.00%
2020-11-28,4.925,4.925,4.925,4.925,0.00%
2020-11-27,4.925,4.925,4.925,4.925,-0.22%
2020-11-26,4.936,4.936,4.936,4.936,0.71%
2020-11-25,4.901,4.901,4.901,4.901,-0.31%
2020-11-24,4.916,4.916,4.916,4.916,0.80%
2020-11-23,4.877,4.877,4.877,4.877,-0.29%
2020-11-21,4.891,4.891,4.891,4.891,0.00%
2020-11-20,4.891,4.891,4.891,4.891,-1.25%
2020-11-19,4.953,4.953,4.953,4.953,-0.64%
2020-11-18,4.985,4.985,4.985,4.985,-0.54%
2020-11-17,5.012,5.012,5.012,5.012,-0.06%
2020-11-15,5.015,5.015,5.015,5.015,0.00%
2020-11-14,5.015,5.015,5.015,5.015,0.00%
2020-11-13,5.015,5.015,5.015,5.015,-0.02%
2020-11-12,5.016,5.016,5.016,5.016,-0.48%
2020-11-11,5.04,5.04,5.04,5.04,0.00%
2020-11-10,5.04,5.04,5.04,5.04,0.40%
2020-11-07,5.02,5.02,5.02,5.02,0.00%
2020-11-06,5.02,5.02,5.02,5.02,-1.95%
2020-11-05,5.12,5.12,5.12,5.12,-1.54%
2020-11-04,5.2,5.2,5.2,5.2,-1.72%
2020-11-03,5.291,5.291,5.291,5.291,0.59%
2020-10-31,5.26,5.26,5.26,5.26,0.00%
2020-10-30,5.26,5.26,5.26,5.26,0.19%
2020-10-29,5.25,5.25,5.25,5.25,-0.94%
2020-10-28,5.3,5.3,5.3,5.3,1.86%
2020-10-27,5.203,5.203,5.203,5.203,0.08%
2020-10-26,5.199,5.199,5.199,5.199,1.70%
2020-10-25,5.112,5.112,5.112,5.112,0.00%
2020-10-24,5.112,5.112,5.112,5.112,0.00%
2020-10-23,5.112,5.112,5.112,5.112,-0.58%
2020-10-22,5.142,5.142,5.142,5.142,-0.10%
2020-10-21,5.147,5.147,5.147,5.147,0.63%
2020-10-20,5.115,5.115,5.115,5.115,0.71%
2020-10-19,5.079,5.079,5.079,5.079,0.38%
2020-10-17,5.06,5.06,5.06,5.06,0.00%
2020-10-16,5.06,5.06,5.06,5.06,0.60%
2020-10-15,5.03,5.03,5.03,5.03,-0.30%
2020-10-14,5.045,5.045,5.045,5.045,-0.20%
2020-10-13,5.055,5.055,5.055,5.055,0.08%
2020-10-11,5.051,5.051,5.051,5.051,0.00%
2020-10-10,5.051,5.051,5.051,5.051,0.00%
2020-10-09,5.051,5.051,5.051,5.051,-0.61%
2020-10-08,5.082,5.082,5.082,5.082,-1.13%
2020-10-07,5.14,5.14,5.14,5.14,0.23%
2020-10-06,5.128,5.128,5.128,5.128,-0.23%
2020-10-05,5.14,5.14,5.14,5.14,0.19%
2020-10-04,5.13,5.13,5.13,5.13,0.00%
2020-10-02,5.13,5.13,5.13,5.13,-0.23%
2020-10-01,5.142,5.142,5.142,5.142,1.22%
2020-09-30,5.08,5.08,5.08,5.08,-0.97%
2020-09-29,5.13,5.13,5.13,5.13,1.38%
2020-09-28,5.06,5.06,5.06,5.06,-1.56%
2020-09-27,5.14,5.14,5.14,5.14,0.00%
2020-09-26,5.14,5.14,5.14,5.14,0.00%
2020-09-25,5.14,5.14,5.14,5.14,1.08%
2020-09-24,5.085,5.085,5.085,5.085,-0.88%
2020-09-23,5.13,5.13,5.13,5.13,-0.37%
2020-09-22,5.149,5.149,5.149,5.149,0.76%
2020-09-21,5.11,5.11,5.11,5.11,2.40%
2020-09-19,4.99,4.99,4.99,4.99,0.00%
2020-09-18,4.99,4.99,4.99,4.99,2.38%
2020-09-17,4.874,4.874,4.874,4.874,0.49%
2020-09-16,4.85,4.85,4.85,4.85,0.83%
2020-09-15,4.81,4.81,4.81,4.81,-0.93%
2020-09-14,4.855,4.855,4.855,4.855,-1.52%
2020-09-12,4.93,4.93,4.93,4.93,0.00%
2020-09-11,4.93,4.93,4.93,4.93,-0.40%
2020-09-10,4.95,4.95,4.95,4.95,-0.38%
2020-09-09,4.969,4.969,4.969,4.969,-0.02%
2020-09-08,4.97,4.97,4.97,4.97,1.12%
2020-09-07,4.915,4.915,4.915,4.915,-1.01%
2020-09-05,4.965,4.965,4.965,4.965,0.00%
2020-09-04,4.965,4.965,4.965,4.965,1.33%
2020-09-03,4.9,4.9,4.9,4.9,1.24%
2020-09-02,4.84,4.84,4.84,4.84,-2.22%
2020-09-01,4.95,4.95,4.95,4.95,-4.83%
2020-08-31,5.201,5.201,5.201,5.201,-2.53%
2020-08-30,5.336,5.336,5.336,5.336,0.00%
2020-08-29,5.336,5.336,5.336,5.336,0.00%
2020-08-28,5.336,5.336,5.336,5.336,0.45%
2020-08-27,5.312,5.312,5.312,5.312,-0.15%
2020-08-26,5.32,5.32,5.32,5.32,1.92%
2020-08-25,5.22,5.22,5.22,5.22,-0.19%
2020-08-24,5.23,5.23,5.23,5.23,0.77%
2020-08-23,5.19,5.19,5.19,5.19,0.00%
2020-08-21,5.19,5.19,5.19,5.19,0.39%
2020-08-20,5.17,5.17,5.17,5.17,0.00%
2020-08-19,5.17,5.17,5.17,5.17,-0.19%
2020-08-18,5.18,5.18,5.18,5.18,-1.15%
2020-08-16,5.24,5.24,5.24,5.24,0.00%
2020-08-15,5.24,5.24,5.24,5.24,0.00%
2020-08-14,5.24,5.24,5.24,5.24,0.00%
2020-08-13,5.24,5.24,5.24,5.24,-0.38%
2020-08-12,5.26,5.26,5.26,5.26,3.14%
2020-08-11,5.1,5.1,5.1,5.1,2.99%
2020-08-10,4.952,4.952,4.952,4.952,-0.46%
2020-08-06,4.975,4.975,4.975,4.975,-0.78%
2020-08-05,5.014,5.014,5.014,5.014,-1.92%
2020-08-04,5.112,5.112,5.112,5.112,-0.64%
2020-08-03,5.145,5.145,5.145,5.145,-1.72%
2020-08-01,5.235,5.235,5.235,5.235,0.00%
2020-07-31,5.235,5.235,5.235,5.235,-1.41%
2020-07-30,5.31,5.31,5.31,5.31,0.38%
2020-07-29,5.29,5.29,5.29,5.29,0.00%
2020-07-28,5.29,5.29,5.29,5.29,-0.75%
2020-07-27,5.33,5.33,5.33,5.33,-1.46%
2020-07-25,5.409,5.409,5.409,5.409,0.00%
2020-07-24,5.409,5.409,5.409,5.409,0.35%
2020-07-23,5.39,5.39,5.39,5.39,0.19%
2020-07-22,5.38,5.38,5.38,5.38,0.37%
2020-07-21,5.36,5.36,5.36,5.36,-1.47%
2020-07-18,5.44,5.44,5.44,5.44,0.00%
2020-07-17,5.44,5.44,5.44,5.44,0.20%
2020-07-16,5.429,5.429,5.429,5.429,0.17%
2020-07-15,5.42,5.42,5.42,5.42,-0.73%
2020-07-14,5.46,5.46,5.46,5.46,0.15%
2020-07-13,5.452,5.452,5.452,5.452,0.50%
2020-07-11,5.425,5.425,5.425,5.425,0.00%
2020-07-10,5.425,5.425,5.425,5.425,-0.82%
2020-07-09,5.47,5.47,5.47,5.47,-1.26%
2020-07-08,5.54,5.54,5.54,5.54,0.54%
2020-07-07,5.51,5.51,5.51,5.51,0.24%
2020-07-06,5.497,5.497,5.497,5.497,-0.05%
2020-07-04,5.5,5.5,5.5,5.5,0.00%
2020-07-03,5.5,5.5,5.5,5.5,-0.90%
2020-07-02,5.55,5.55,5.55,5.55,-1.94%
2020-07-01,5.66,5.66,5.66,5.66,-1.48%
2020-06-30,5.745,5.745,5.745,5.745,-1.96%
2020-06-25,5.86,5.86,5.86,5.86,1.38%
2020-06-24,5.78,5.78,5.78,5.78,0.78%
2020-06-23,5.735,5.735,5.735,5.735,0.53%
2020-06-19,5.705,5.705,5.705,5.705,-1.67%
2020-06-18,5.802,5.802,5.802,5.802,-1.16%
2020-06-17,5.87,5.87,5.87,5.87,-1.53%
2020-06-16,5.961,5.961,5.961,5.961,1.55%
2020-06-12,5.87,5.87,5.87,5.87,-3.14%
2020-06-11,6.06,6.06,6.06,6.06,6.00%
2020-06-10,5.717,5.717,5.717,5.717,3.01%
2020-06-09,5.55,5.55,5.55,5.55,0.91%
2020-06-08,5.5,5.5,5.5,5.5,-0.72%
2020-06-05,5.54,5.54,5.54,5.54,0.00%
2020-06-04,5.54,5.54,5.54,5.54,0.89%
2020-06-03,5.491,5.491,5.491,5.491,0.75%
2020-06-02,5.45,5.45,5.45,5.45,-1.45%
2020-06-01,5.53,5.53,5.53,5.53,0.55%
2020-05-29,5.5,5.5,5.5,5.5,2.04%
2020-05-28,5.39,5.39,5.39,5.39,1.72%
2020-05-27,5.299,5.299,5.299,5.299,0.45%
2020-05-26,5.275,5.275,5.275,5.275,-2.76%
2020-05-22,5.425,5.425,5.425,5.425,-0.46%
2020-05-21,5.45,5.45,5.45,5.45,0.00%
2020-05-20,5.45,5.45,5.45,5.45,-3.02%
2020-05-19,5.62,5.62,5.62,5.62,-1.23%
2020-05-18,5.69,5.69,5.69,5.69,-2.07%
2020-05-15,5.81,5.81,5.81,5.81,-1.02%
2020-05-14,5.87,5.87,5.87,5.87,-0.34%
2020-05-13,5.89,5.89,5.89,5.89,-0.84%
2020-05-12,5.94,5.94,5.94,5.94,-1.20%
2020-05-11,6.012,6.012,6.012,6.012,0.54%
2020-05-08,5.98,5.98,5.98,5.98,-3.24%
2020-05-07,6.18,6.18,6.18,6.18,-2.23%
2020-05-06,6.321,6.321,6.321,6.321,-1.08%
2020-05-05,6.39,6.39,6.39,6.39,-1.92%
2020-05-04,6.515,6.515,6.515,6.515,-2.76%
2020-04-30,6.7,6.7,6.7,6.7,-0.89%
2020-04-29,6.76,6.76,6.76,6.76,-1.31%
2020-04-27,6.85,6.85,6.85,6.85,0.74%
2020-04-24,6.8,6.8,6.8,6.8,0.44%
2020-04-23,6.77,6.77,6.77,6.77,-1.60%
2020-04-22,6.88,6.88,6.88,6.88,0.15%
2020-04-21,6.87,6.87,6.87,6.87,1.33%
2020-04-20,6.78,6.78,6.78,6.78,3.48%
2020-04-17,6.552,6.552,6.552,6.552,1.42%
2020-04-16,6.46,6.46,6.46,6.46,-3.15%
2020-04-15,6.67,6.67,6.67,6.67,-3.56%
2020-04-14,6.916,6.916,6.916,6.916,-4.61%
2020-04-13,7.25,7.25,7.25,7.25,-1.36%
2020-04-08,7.35,7.35,7.35,7.35,2.05%
2020-04-07,7.202,7.202,7.202,7.202,-6.47%
2020-04-06,7.7,7.7,7.7,7.7,1.32%
2020-04-03,7.6,7.6,7.6,7.6,2.70%
2020-04-02,7.4,7.4,7.4,7.4,-1.60%
2020-04-01,7.52,7.52,7.52,7.52,7.43%
2020-03-31,7.0,7.0,7.0,7.0,0.59%
2020-03-30,6.959,6.959,6.959,6.959,1.59%
2020-03-28,6.85,6.85,6.85,6.85,0.00%
2020-03-27,6.85,6.85,6.85,6.85,0.74%
2020-03-26,6.8,6.8,6.8,6.8,-10.51%
2020-03-25,7.599,7.599,7.599,7.599,-10.07%
2020-03-24,8.45,8.45,8.45,8.45,-5.59%
2020-03-21,8.95,8.95,8.95,8.95,0.00%
2020-03-20,8.95,8.95,8.95,8.95,-0.56%
2020-03-19,9.0,9.0,9.0,9.0,2.27%
2020-03-18,8.8,8.8,8.8,8.8,7.32%
2020-03-17,8.2,8.2,8.2,8.2,-6.81%
2020-03-16,8.799,8.799,8.799,8.799,9.99%
2020-03-14,8.0,8.0,8.0,8.0,0.00%
2020-03-13,8.0,8.0,8.0,8.0,-1.72%
2020-03-12,8.14,8.14,8.14,8.14,15.36%
2020-03-11,7.056,7.056,7.056,7.056,9.07%
2020-03-10,6.469,6.469,6.469,6.469,2.07%
2020-03-09,6.338,6.338,6.338,6.338,11.31%
2020-03-08,5.694,5.694,5.694,5.694,0.00%
2020-03-07,5.694,5.694,5.694,5.694,0.00%
2020-03-06,5.694,5.694,5.694,5.694,2.23%
2020-03-05,5.57,5.57,5.57,5.57,1.83%
2020-03-04,5.47,5.47,5.47,5.47,-3.34%
2020-03-03,5.659,5.659,5.659,5.659,-1.84%
2020-03-02,5.765,5.765,5.765,5.765,-1.20%
2020-02-29,5.835,5.835,5.835,5.835,0.00%
2020-02-28,5.835,5.835,5.835,5.835,2.37%
2020-02-27,5.7,5.7,5.7,5.7,2.52%
2020-02-26,5.56,5.56,5.56,5.56,0.45%
2020-02-25,5.535,5.535,5.535,5.535,0.09%
2020-02-24,5.53,5.53,5.53,5.53,-0.58%
2020-02-21,5.562,5.562,5.562,5.562,-0.86%
2020-02-20,5.61,5.61,5.61,5.61,0.18%
2020-02-19,5.6,5.6,5.6,5.6,0.83%
2020-02-18,5.554,5.554,5.554,5.554,0.52%
2020-02-17,5.525,5.525,5.525,5.525,-0.20%
2020-02-16,5.536,5.536,5.536,5.536,0.00%
2020-02-15,5.536,5.536,5.536,5.536,0.00%
2020-02-14,5.536,5.536,5.536,5.536,-1.20%
2020-02-13,5.603,5.603,5.603,5.603,0.45%
2020-02-12,5.578,5.578,5.578,5.578,0.18%
2020-02-11,5.568,5.568,5.568,5.568,-0.82%
2020-02-10,5.614,5.614,5.614,5.614,-0.60%
2020-02-08,5.648,5.648,5.648,5.648,0.00%
2020-02-07,5.648,5.648,5.648,5.648,0.14%
2020-02-06,5.64,5.64,5.64,5.64,-0.53%
2020-02-05,5.67,5.67,5.67,5.67,-0.53%
2020-02-04,5.7,5.7,5.7,5.7,0.02%
2020-02-03,5.699,5.699,5.699,5.699,1.05%
2020-02-01,5.64,5.64,5.64,5.64,0.00%
2020-01-31,5.64,5.64,5.64,5.64,-2.08%
2020-01-30,5.76,5.76,5.76,5.76,0.52%
2020-01-29,5.73,5.73,5.73,5.73,-0.69%
2020-01-28,5.77,5.77,5.77,5.77,-0.45%
2020-01-27,5.796,5.796,5.796,5.796,1.24%
2020-01-25,5.725,5.725,5.725,5.725,0.00%
2020-01-24,5.725,5.725,5.725,5.725,-0.61%
2020-01-23,5.76,5.76,5.76,5.76,-0.17%
2020-01-22,5.77,5.77,5.77,5.77,-1.03%
2020-01-21,5.83,5.83,5.83,5.83,-0.90%
2020-01-20,5.883,5.883,5.883,5.883,0.82%
2020-01-18,5.835,5.835,5.835,5.835,0.00%
2020-01-17,5.835,5.835,5.835,5.835,0.09%
2020-01-16,5.83,5.83,5.83,5.83,0.00%
2020-01-15,5.83,5.83,5.83,5.83,-1.52%
2020-01-14,5.92,5.92,5.92,5.92,0.00%
2020-01-13,5.92,5.92,5.92,5.92,1.02%
2020-01-11,5.86,5.86,5.86,5.86,0.00%
2020-01-10,5.86,5.86,5.86,5.86,-0.68%
2020-01-09,5.9,5.9,5.9,5.9,-1.17%
2020-01-08,5.97,5.97,5.97,5.97,-1.32%
2020-01-07,6.05,6.05,6.05,6.05,-0.98%
2020-01-04,6.11,6.11,6.11,6.11,0.00%
2020-01-03,6.11,6.11,6.11,6.11,0.11%
2020-01-02,6.103,6.103,6.103,6.103,0.41%
2019-12-30,6.078,6.078,6.078,6.078,-0.03%
2019-12-28,6.08,6.08,6.08,6.08,0.00%
2019-12-27,6.08,6.08,6.08,6.08,-0.16%
2019-12-26,6.09,6.09,6.09,6.09,0.50%
2019-12-23,6.06,6.06,6.06,6.06,0.17%
2019-12-21,6.05,6.05,6.05,6.05,0.00%
2019-12-20,6.05,6.05,6.05,6.05,-0.87%
2019-12-19,6.103,6.103,6.103,6.103,1.04%
2019-12-18,6.04,6.04,6.04,6.04,0.00%
2019-12-17,6.04,6.04,6.04,6.04,-0.49%
2019-12-16,6.07,6.07,6.07,6.07,0.00%
2019-12-14,6.07,6.07,6.07,6.07,0.00%
2019-12-13,6.07,6.07,6.07,6.07,0.66%
2019-12-12,6.03,6.03,6.03,6.03,0.33%
2019-12-11,6.01,6.01,6.01,6.01,-1.05%
2019-12-10,6.074,6.074,6.074,6.074,0.07%
2019-12-09,6.07,6.07,6.07,6.07,0.33%
2019-12-06,6.05,6.05,6.05,6.05,0.00%
2019-12-05,6.05,6.05,6.05,6.05,-0.98%
2019-12-04,6.11,6.11,6.11,6.11,-1.45%
2019-12-03,6.2,6.2,6.2,6.2,-0.63%
2019-12-02,6.239,6.239,6.239,6.239,-0.18%
2019-11-29,6.25,6.25,6.25,6.25,-0.30%
2019-11-28,6.269,6.269,6.269,6.269,0.06%
2019-11-27,6.265,6.265,6.265,6.265,-1.65%
2019-11-26,6.37,6.37,6.37,6.37,1.97%
2019-11-25,6.247,6.247,6.247,6.247,1.78%
2019-11-22,6.138,6.138,6.138,6.138,1.37%
2019-11-21,6.055,6.055,6.055,6.055,-0.33%
2019-11-20,6.075,6.075,6.075,6.075,-0.49%
2019-11-19,6.105,6.105,6.105,6.105,0.00%
2019-11-18,6.105,6.105,6.105,6.105,0.91%
2019-11-15,6.05,6.05,6.05,6.05,-0.26%
2019-11-14,6.066,6.066,6.066,6.066,-1.59%
2019-11-13,6.164,6.164,6.164,6.164,1.13%
2019-11-12,6.095,6.095,6.095,6.095,1.87%
2019-11-08,5.983,5.983,5.983,5.983,0.72%
2019-11-07,5.94,5.94,5.94,5.94,1.02%
2019-11-06,5.88,5.88,5.88,5.88,-0.02%
2019-11-05,5.881,5.881,5.881,5.881,0.87%
2019-11-01,5.83,5.83,5.83,5.83,0.26%
2019-10-31,5.815,5.815,5.815,5.815,-1.44%
2019-10-30,5.9,5.9,5.9,5.9,-0.07%
2019-10-29,5.904,5.904,5.904,5.904,0.91%
2019-10-28,5.851,5.851,5.851,5.851,0.02%
2019-10-25,5.85,5.85,5.85,5.85,0.09%
2019-10-24,5.845,5.845,5.845,5.845,-0.80%
2019-10-23,5.892,5.892,5.892,5.892,-0.62%
2019-10-22,5.929,5.929,5.929,5.929,0.58%
2019-10-21,5.895,5.895,5.895,5.895,0.77%
2019-10-18,5.85,5.85,5.85,5.85,-0.20%
2019-10-17,5.862,5.862,5.862,5.862,-0.64%
2019-10-16,5.9,5.9,5.9,5.9,0.65%
2019-10-15,5.862,5.862,5.862,5.862,0.60%
2019-10-11,5.827,5.827,5.827,5.827,0.31%
2019-10-10,5.809,5.809,5.809,5.809,0.94%
2019-10-09,5.755,5.755,5.755,5.755,0.26%
2019-10-08,5.74,5.74,5.74,5.74,-0.57%
2019-10-07,5.773,5.773,5.773,5.773,0.52%
2019-10-04,5.743,5.743,5.743,5.743,-0.21%
2019-10-03,5.755,5.755,5.755,5.755,-0.60%
2019-10-02,5.79,5.79,5.79,5.79,-0.09%
2019-10-01,5.795,5.795,5.795,5.795,-0.17%
2019-09-30,5.805,5.805,5.805,5.805,0.35%
2019-09-27,5.785,5.785,5.785,5.785,0.43%
2019-09-26,5.76,5.76,5.76,5.76,-0.17%
2019-09-25,5.77,5.77,5.77,5.77,0.35%
2019-09-24,5.75,5.75,5.75,5.75,-0.43%
2019-09-23,5.775,5.775,5.775,5.775,-0.43%
2019-09-20,5.8,5.8,5.8,5.8,-0.17%
2019-09-19,5.81,5.81,5.81,5.81,-0.34%
2019-09-18,5.83,5.83,5.83,5.83,-0.34%
2019-09-17,5.85,5.85,5.85,5.85,0.34%
2019-09-16,5.83,5.83,5.83,5.83,-0.85%
2019-09-13,5.88,5.88,5.88,5.88,0.58%
2019-09-12,5.846,5.846,5.846,5.846,-0.10%
2019-09-11,5.852,5.852,5.852,5.852,-0.90%
2019-09-10,5.905,5.905,5.905,5.905,0.77%
2019-09-09,5.86,5.86,5.86,5.86,0.60%
2019-09-06,5.825,5.825,5.825,5.825,-0.60%
2019-09-05,5.86,5.86,5.86,5.86,0.00%
2019-09-04,5.86,5.86,5.86,5.86,-1.10%
2019-09-03,5.925,5.925,5.925,5.925,-0.17%
2019-09-02,5.935,5.935,5.935,5.935,0.80%
2019-08-30,5.888,5.888,5.888,5.888,-0.83%
2019-08-29,5.937,5.937,5.937,5.937,-0.27%
2019-08-28,5.953,5.953,5.953,5.953,1.07%
2019-08-27,5.89,5.89,5.89,5.89,0.68%
2019-08-26,5.85,5.85,5.85,5.85,0.17%
2019-08-23,5.84,5.84,5.84,5.84,0.26%
2019-08-22,5.825,5.825,5.825,5.825,0.43%
2019-08-21,5.8,5.8,5.8,5.8,0.96%
2019-08-20,5.745,5.745,5.745,5.745,0.26%
2019-08-17,5.73,5.73,5.73,5.73,0.00%
2019-08-16,5.73,5.73,5.73,5.73,-1.12%
2019-08-15,5.795,5.795,5.795,5.795,0.09%
2019-08-14,5.79,5.79,5.79,5.79,-0.97%
2019-08-13,5.847,5.847,5.847,5.847,-0.65%
2019-08-12,5.885,5.885,5.885,5.885,0.51%
2019-08-09,5.855,5.855,5.855,5.855,0.02%
2019-08-08,5.854,5.854,5.854,5.854,-0.95%
2019-08-06,5.91,5.91,5.91,5.91,-0.05%
2019-08-05,5.913,5.913,5.913,5.913,1.76%
2019-08-02,5.811,5.811,5.811,5.811,-1.01%
2019-08-01,5.87,5.87,5.87,5.87,0.79%
2019-07-31,5.824,5.824,5.824,5.824,-1.27%
2019-07-30,5.899,5.899,5.899,5.899,1.01%
2019-07-29,5.84,5.84,5.84,5.84,1.57%
2019-07-26,5.75,5.75,5.75,5.75,-0.36%
2019-07-25,5.771,5.771,5.771,5.771,0.19%
2019-07-24,5.76,5.76,5.76,5.76,-0.40%
2019-07-23,5.783,5.783,5.783,5.783,0.42%
2019-07-22,5.759,5.759,5.759,5.759,-0.64%
2019-07-19,5.796,5.796,5.796,5.796,-1.31%
2019-07-18,5.873,5.873,5.873,5.873,0.65%
2019-07-17,5.835,5.835,5.835,5.835,-0.77%
2019-07-16,5.88,5.88,5.88,5.88,0.65%
2019-07-15,5.842,5.842,5.842,5.842,-0.81%
2019-07-12,5.89,5.89,5.89,5.89,-0.08%
2019-07-11,5.895,5.895,5.895,5.895,1.38%
2019-07-10,5.815,5.815,5.815,5.815,-0.45%
2019-07-09,5.841,5.841,5.841,5.841,0.07%
2019-07-08,5.837,5.837,5.837,5.837,0.29%
2019-07-05,5.82,5.82,5.82,5.82,2.02%
